SortOrder,CruiseID,StationNum,StationNme,DBOregion,Latitude,Longitude,DataDate,DataYear,ChirkNum,gc_Polychaeta,gc_Bivalvia,gc_Crustacea,gc_Sipuncula,gc_Ophiuroidea,gc_Echinoidea,gc_Anthozoa,gc_Ascidiacea,gc_Nemertea,gc_Others,TotGC,DomTaxGCfm,ww_Polychaeta,ww_Bivalvia,ww_Crustacea,ww_Sipuncula,ww_Ophiuroidea,ww_Echinoidea,ww_Anthozoa,ww_Ascidiacea,ww_Nemertea,ww_Others,ww_TotWW,DomTaxWW,abd_Polychaeta,abd_Bivalvia,abd_Crustacea,abd_Sipuncula,abd_Ophiuroidea,abd_Echinoidea,abd_Anthozoa,abd_Ascidiacea,abd_Nemertea,abd_Others,TotAbd,DomTaxAbd
2231,AMBON2015,33,DBO4.4n=ML4.7,4,71.588,-161.401,20150820,2015,33,2.49,16.84,0.03,0.20,0.27,0.00,0.18,0.28,4.32,0.18,24.79,Bivalvia,39.34,538.64,0.38,4.53,19.03,0.00,2.97,19.76,46.46,5.27,676.37,Bivalvia,2953,2223,120,25,30,0,8,20,58,110,5545,Polychaeta
2232,AMBON2015,35,DBO4.5n=ML4.8,4,71.719,-161.773,20150821,2015,35,3.00,20.65,0.31,0.02,0.05,0.00,0.04,0.01,0.05,0.07,24.18,Bivalvia,41.26,599.95,4.55,0.36,3.47,0.00,0.60,0.98,0.49,1.32,652.98,Bivalvia,2013,1583,138,5,10,0,5,3,25,33,3813,Polychaeta
2233,AMBON2015,36,DBO4.6n=ML4.9,4,71.851,-162.158,20150821,2015,36,3.18,26.17,1.20,0.08,0.00,0.00,0.22,0.21,0.27,0.20,31.51,Bivalvia,46.20,853.71,16.42,1.71,0.03,0.00,3.55,15.00,2.88,5.10,944.59,Bivalvia,1843,2088,388,53,8,0,8,13,30,93,4520,Bivalvia
2234,AMBON2015,37,ML4.10,,71.980,-162.541,20150821,2015,37,1.84,6.29,1.84,0.59,0.02,0.00,0.84,0.37,0.17,0.33,12.30,Bivalvia,25.81,384.99,25.88,13.19,1.68,0.00,13.71,14.67,1.88,15.40,497.21,Bivalvia,3275,835,3838,35,45,0,23,50,48,25,8173,Crustacea
2235,AMBON2015,38,ML4.11,,72.109,-162.924,20150821,2015,38,2.51,7.91,0.36,3.22,0.01,0.00,0.00,0.01,0.11,0.42,14.55,Bivalvia,37.98,223.87,5.13,71.47,1.07,0.00,0.03,0.49,1.16,9.53,350.72,Bivalvia,2110,1330,248,18,30,0,13,3,40,98,3888,Polychaeta
2236,AMBON2015,41,ML4.12,,72.239,-163.317,20150822,2015,41,3.74,5.45,0.68,2.79,0.00,0.00,0.00,0.10,0.72,0.03,13.51,Bivalvia,51.50,234.60,9.40,62.05,0.01,0.00,0.00,7.36,7.74,0.67,373.32,Bivalvia,1183,2235,420,35,3,0,0,33,35,88,4030,Bivalvia
2237,AMBON2015,42,ML4.13,,72.365,-163.722,20150822,2015,42,2.82,10.15,0.02,0.00,0.05,0.00,0.01,0.00,0.11,0.16,13.31,Bivalvia,42.10,290.02,0.35,0.00,3.30,0.00,0.11,0.00,1.14,3.67,340.67,Bivalvia,635,1105,38,3,3,0,3,0,15,100,1900,Bivalvia
2238,AMBON2015,43,ML4.14,,72.497,-164.103,20150822,2015,43,1.64,13.08,0.05,2.02,0.47,0.00,0.00,0.00,0.01,0.56,17.84,Bivalvia,19.98,381.31,0.67,44.97,33.77,0.00,0.00,0.00,0.14,12.46,493.30,Bivalvia,635,648,40,3,40,0,0,0,5,28,1398,Bivalvia
2239,AMBON2015,44,ML3.14,,72.120,-165.359,20150822,2015,44,3.54,3.68,0.24,2.83,0.00,0.00,0.00,0.00,0.17,0.08,10.53,Bivalvia,50.26,106.57,3.25,62.78,0.05,0.00,0.00,0.00,1.85,1.30,226.05,Bivalvia,628,1613,373,10,13,0,0,0,25,148,2808,Bivalvia
2240,AMBON2015,45,ML3.13,,71.994,-164.954,20150823,2015,45,4.16,0.95,0.30,1.76,0.01,0.00,0.00,0.01,0.04,0.05,7.28,Polychaeta,58.99,24.92,4.22,39.14,0.44,0.00,0.00,0.71,0.38,0.90,129.70,Polychaeta,848,1698,628,8,25,0,0,3,13,63,3283,Bivalvia
2241,AMBON2015,46,ML3.12,,71.871,-164.556,20150823,2015,46,3.36,1.64,0.35,0.98,0.00,0.00,0.01,0.04,0.66,0.01,7.05,Polychaeta,46.03,46.49,5.02,21.77,0.05,0.00,0.11,3.12,7.11,0.65,130.36,Bivalvia,690,3363,578,23,8,0,0,15,18,53,4745,Bivalvia
2242,AMBON2015,47,ML3.11,,71.745,-164.166,20150823,2015,47,7.86,2.00,0.97,1.93,0.01,0.00,0.04,0.38,0.33,0.13,13.65,Polychaeta,108.81,104.62,14.19,42.88,0.52,0.00,0.98,24.03,3.56,3.93,303.49,Polychaeta,1523,1073,2338,50,50,0,0,30,33,145,5240,Crustacea
2243,AMBON2015,61,ML3.3,,70.715,-161.179,20150825,2015,61,1.26,1.16,0.74,0.01,0.00,0.00,0.01,0.04,0.03,3.53,6.78,Others,18.26,59.74,10.71,0.16,0.10,0.00,0.24,0.87,0.35,158.69,249.10,Others,838,285,880,10,18,0,0,8,25,30,2093,Crustacea
2244,AMBON2015,62,ML3.2,,70.578,-160.836,20150825,2015,62,0.49,0.78,0.17,0.00,0.00,0.00,1.17,0.00,0.00,0.03,2.65,Anthozoa,7.57,26.89,2.42,0.00,0.18,0.01,19.19,0.00,0.02,0.49,56.77,Bivalvia,298,193,355,0,13,10,13,0,8,35,923,Crustacea
2245,AMBON2015,63,ML3.1,,70.496,-160.622,20150825,2015,63,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,Polychaeta,0.54,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,Polychaeta,90,10,10,0,0,0,0,0,0,0,110,Polychaeta
2246,AMBON2015,65,ML5.10,,71.603,-162.202,20150830,2015,65,3.86,4.92,0.21,0.01,0.00,0.00,0.01,0.04,0.70,0.17,9.93,Bivalvia,60.51,144.85,3.10,0.16,0.00,0.00,0.10,3.16,7.56,3.66,223.10,Bivalvia,2178,998,213,8,0,0,3,5,35,93,3530,Polychaeta
2247,AMBON2015,66,ML5.9,,71.483,-162.604,20150830,2015,66,7.57,6.92,0.43,0.10,0.58,0.00,0.00,0.23,0.31,0.49,16.61,Polychaeta,107.52,209.68,6.05,2.22,41.11,0.00,0.00,10.45,3.29,20.12,400.44,Bivalvia,7110,655,1415,88,48,0,0,28,28,238,9608,Polychaeta
2248,AMBON2015,68,ML5.7,,71.241,-163.404,20150830,2015,68,4.67,3.08,0.71,4.70,0.62,0.00,0.00,0.00,0.06,0.05,13.89,Sipuncula,66.93,98.95,9.89,104.41,44.54,0.00,0.00,0.00,0.61,0.94,326.26,Sipuncula,855,673,2083,20,133,0,0,0,15,68,3845,Crustacea
2249,AMBON2015,69,ML5.6,,71.118,-163.806,20150831,2015,69,7.25,2.88,0.41,0.25,0.51,0.00,0.23,0.00,0.41,0.07,12.00,Polychaeta,107.30,143.96,5.66,5.47,36.37,0.00,3.83,0.00,4.38,1.45,308.42,Bivalvia,933,533,1510,18,118,0,10,0,30,110,3260,Crustacea
2250,AMBON2015,70,ML5.5,,71.147,-164.486,20150831,2015,70,6.52,1.59,0.09,0.72,0.43,0.00,0.00,0.00,0.12,0.12,9.60,Polychaeta,94.99,63.67,1.30,15.99,30.82,0.00,0.00,0.00,1.32,2.51,210.59,Polychaeta,755,815,463,3,85,0,0,0,23,153,2295,Bivalvia
2251,AMBON2015,71,ML5.4,,71.023,-164.877,20150831,2015,71,1.63,0.00,0.06,0.00,0.00,0.20,0.80,0.00,0.01,0.75,3.46,Polychaeta,22.34,0.00,0.89,0.00,0.00,18.20,20.01,0.00,0.14,35.92,97.49,Others,990,0,180,0,0,10,0,0,10,10,1200,Polychaeta
2252,AMBON2015,73,ML5.2,,70.772,-165.628,20150831,2015,73,6.61,0.89,0.38,0.51,0.00,0.00,0.11,0.63,1.45,0.10,10.69,Polychaeta,93.02,33.11,5.33,11.43,0.10,0.00,2.78,26.20,15.56,2.23,189.76,Polychaeta,803,278,555,23,15,0,0,25,18,78,1793,Polychaeta
2253,AMBON2015,74,ML5.1,,70.648,-165.996,20150831,2015,74,10.14,0.51,0.22,0.00,0.04,0.00,0.15,1.45,0.00,0.10,12.61,Polychaeta,155.40,33.55,3.08,0.01,3.21,0.00,3.85,80.67,0.00,1.87,281.65,Polychaeta,1020,110,340,10,60,0,0,70,0,120,1730,Polychaeta
2254,AMBON2015,75,ML1.13,,71.507,-167.221,20150831,2015,75,1.14,2.22,0.27,0.00,0.00,0.00,0.00,0.00,1.29,0.03,4.94,Bivalvia,17.63,80.78,3.33,0.04,0.00,0.00,0.00,0.00,13.85,0.48,116.11,Bivalvia,375,2735,325,8,0,0,0,0,15,20,3478,Bivalvia
2255,AMBON2015,76,ML1.12,,71.386,-166.820,20150901,2015,76,1.10,2.05,0.30,0.00,0.01,0.00,0.00,0.00,1.78,0.02,5.27,Bivalvia,16.26,81.17,3.90,0.00,0.64,0.00,0.00,0.00,19.15,0.46,121.59,Bivalvia,565,3508,258,3,13,0,0,0,10,70,4425,Bivalvia
2256,AMBON2015,78,ML1.11,,71.266,-166.420,20150901,2015,78,1.54,2.40,0.18,0.00,0.02,0.00,0.00,0.00,0.00,0.10,4.24,Bivalvia,22.75,97.25,2.56,0.02,1.53,0.00,0.00,0.00,0.03,1.88,126.03,Bivalvia,593,4730,163,8,5,0,0,0,3,135,5635,Bivalvia
2257,AMBON2015,79,ML1.10,,71.143,-166.028,20150901,2015,79,2.76,1.71,0.13,0.00,0.00,0.00,0.00,0.00,0.07,0.08,4.74,Polychaeta,42.37,74.93,1.82,0.00,0.02,0.00,0.00,0.00,0.72,1.64,121.50,Bivalvia,400,2225,198,0,5,0,0,0,10,218,3055,Bivalvia
2258,AMBON2015,80,ML1.9,,71.020,-165.641,20150901,2015,80,2.72,1.31,0.16,0.00,0.00,0.00,0.00,0.00,0.86,0.03,5.08,Polychaeta,39.26,61.60,2.32,0.00,0.04,0.00,0.00,0.00,9.27,0.76,113.25,Bivalvia,323,1335,223,3,10,0,0,0,13,38,1943,Bivalvia
2259,AMBON2015,81,ML1.8,,70.897,-165.254,20150901,2015,81,5.17,1.31,0.44,1.38,0.01,0.00,0.00,0.04,0.17,0.02,8.54,Polychaeta,75.91,40.80,6.39,30.70,0.60,0.00,0.00,3.13,1.82,0.40,159.74,Polychaeta,653,408,693,3,18,0,0,3,8,28,1810,Crustacea
2260,AMBON2015,82,ML1.7,,70.772,-164.878,20150902,2015,82,8.42,0.15,0.31,0.30,0.00,0.00,0.00,0.00,0.00,0.01,9.20,Polychaeta,120.27,5.30,4.56,6.69,0.25,0.00,0.00,0.00,0.01,0.30,137.38,Polychaeta,755,260,685,5,5,0,0,0,5,13,1728,Polychaeta
2261,AMBON2015,83,ML1.6,,70.647,-164.502,20150902,2015,83,5.72,2.54,0.43,1.40,0.04,0.00,0.00,0.00,0.00,0.17,10.31,Polychaeta,82.07,99.52,6.29,31.21,2.71,0.00,0.00,0.00,0.02,5.58,227.39,Bivalvia,630,565,790,3,15,0,0,0,3,60,2065,Crustacea
2262,AMBON2015,84,ML1.5,,70.524,-164.127,20150902,2015,84,4.29,7.07,0.17,0.75,0.02,0.00,0.00,0.00,0.61,0.03,12.94,Bivalvia,63.28,418.12,2.53,16.59,1.32,0.00,0.00,0.00,6.57,1.31,509.72,Bivalvia,973,680,403,15,28,0,0,0,8,35,2140,Polychaeta
2263,AMBON2015,85,ML1.4,,70.398,-163.765,20150902,2015,85,0.04,1.17,0.03,0.00,0.00,9.64,0.00,0.00,0.00,0.03,10.90,Echinoidea,0.53,68.36,0.43,0.00,0.00,1204.60,0.00,0.00,0.00,0.50,1274.43,Echinoidea,73,170,53,0,0,203,0,0,0,13,510,Echinoidea
2264,AMBON2015,87,ML1.2,,70.141,-163.051,20150902,2015,87,0.18,0.02,0.02,0.01,0.08,0.69,0.36,0.10,0.00,0.08,1.54,Echinoidea,2.46,0.78,0.21,0.12,6.00,85.69,5.97,5.63,0.00,2.87,109.74,Echinoidea,178,115,178,3,20,228,10,30,0,113,873,Echinoidea
2265,AMBON2015,88,ML1.1,,70.036,-162.766,20150903,2015,88,0.53,1.87,0.01,0.00,0.04,0.00,0.06,0.17,0.00,0.05,2.73,Bivalvia,10.63,93.48,0.13,0.00,2.79,0.00,0.99,12.02,0.02,0.99,121.05,Bivalvia,490,245,68,0,30,0,3,23,5,13,875,Polychaeta
2266,SWL2018,34,SLIP1,1,62.009,-175.063,20180716,2018,34,7.43,7.78,0.15,0.01,0.00,0.00,0.00,0.00,0.02,0.12,15.52,Bivalvia,106.04,222.93,1.92,0.23,0.15,0.00,0.00,0.00,0.23,2.77,334.26,Bivalvia,1450,425,150,48,5,0,0,0,18,270,2365,Polychaeta
2267,SWL2018,41,SLIP2,1,62.049,-175.206,20180716,2018,41,7.18,9.60,0.35,0.01,0.21,0.00,0.00,0.00,2.35,0.14,19.84,Bivalvia,104.00,295.68,4.39,0.24,15.05,0.00,0.00,0.00,25.29,2.95,447.61,Bivalvia,1835,548,415,60,20,0,0,0,30,313,3220,Polychaeta
2268,SWL2018,49,SLIP3,1,62.391,-174.569,20180716,2018,49,10.43,2.70,1.13,0.01,0.35,0.00,0.00,0.39,0.18,0.64,15.82,Polychaeta,150.63,76.90,13.92,0.15,24.74,0.00,0.00,27.65,1.98,14.06,310.02,Polychaeta,2368,463,778,10,25,0,0,8,33,260,3943,Polychaeta
2269,SWL2018,57,SLIP5,1,62.558,-173.558,20180717,2018,57,3.39,8.04,0.50,0.00,0.12,0.00,0.00,0.00,0.66,0.04,12.75,Bivalvia,51.69,223.27,5.96,0.00,8.22,0.00,0.00,0.00,7.06,0.84,297.04,Bivalvia,1338,508,1065,0,3,0,0,0,8,73,2993,Polychaeta
2270,SWL2018,64,SLIP4,1,63.031,-173.456,20180717,2018,64,1.17,3.15,0.16,0.00,0.23,0.00,0.00,0.00,2.38,0.03,7.12,Bivalvia,19.69,100.44,2.02,0.00,16.20,0.00,0.00,0.00,25.62,0.60,164.56,Bivalvia,850,575,80,0,8,0,0,0,23,40,1575,Polychaeta
2271,SWL2018,75,BCL6C,2,64.673,-170.643,20180718,2018,75,2.25,12.72,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.04,15.34,Bivalvia,31.31,376.43,4.81,0.00,0.00,0.01,0.00,0.00,0.00,0.72,413.29,Bivalvia,1265,1908,1393,0,0,15,0,0,3,13,4595,Bivalvia
2272,SWL2018,82,UTBS5,2,64.673,-169.927,20180718,2018,82,3.13,1.97,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,Polychaeta,43.31,55.08,4.09,0.02,0.00,0.00,0.00,0.00,0.03,0.01,102.54,Bivalvia,930,718,1365,8,3,0,0,0,5,3,3030,Crustacea
2273,SWL2018,89,UTBS2,2,64.681,-169.100,20180718,2018,89,3.26,5.32,7.83,0.00,0.00,0.00,0.00,0.09,0.04,0.06,16.60,Crustacea,46.48,240.29,114.70,0.00,0.00,0.00,0.00,2.53,0.40,3.08,407.47,Bivalvia,1900,998,6998,0,0,0,0,5,43,28,9970,Crustacea
2274,SWL2018,95,UTBS2A,2,64.672,-168.236,20180718,2018,95,1.45,0.07,3.21,0.00,0.00,0.00,0.26,3.70,0.03,1.11,9.82,Ascidiacea,20.06,2.26,46.29,0.00,0.00,0.02,4.33,90.13,0.35,55.62,219.06,Ascidiacea,1365,1723,3430,0,10,10,5,3,25,10,6580,Crustacea
2275,SWL2018,101,DBO2.7,2,65.000,-168.220,20180718,2018,101,1.54,0.29,5.14,0.00,0.00,0.00,0.17,0.00,0.60,0.76,8.51,Crustacea,22.11,10.48,75.47,0.00,0.00,0.00,2.83,0.00,6.46,36.28,153.63,Crustacea,1830,1530,4578,3,0,0,40,0,23,5,8008,Crustacea
2276,SWL2018,108,UTBS1,2,64.992,-169.140,20180718,2018,108,1.92,1.59,5.00,0.00,0.00,0.00,0.00,0.06,0.16,2.40,11.13,Crustacea,25.49,100.91,72.53,0.00,0.00,0.00,0.08,4.14,1.68,64.86,269.69,Bivalvia,583,573,8633,0,0,0,5,13,153,18,9975,Crustacea
2277,SWL2018,115,UTBS4,2,64.960,-169.890,20180718,2018,115,2.66,4.42,0.85,0.00,0.00,0.00,0.76,0.05,0.00,0.00,8.74,Bivalvia,35.64,222.95,12.45,0.00,0.00,0.00,12.46,1.21,0.00,0.01,284.73,Bivalvia,1735,748,488,0,3,0,5,3,5,5,2990,Polychaeta
2278,SWL2018,127,UTN1,3,66.709,-168.398,20180719,2018,127,1.10,0.22,0.01,0.00,0.00,24.64,0.85,0.00,0.00,0.00,26.82,Echinoidea,21.33,6.02,0.15,0.00,0.11,3080.10,13.96,0.00,0.00,0.03,3121.69,Echinoidea,650,198,218,0,30,275,8,0,0,3,1380,Polychaeta
2279,SWL2018,134,UTN2,3,67.050,-168.728,20180719,2018,134,6.83,86.48,0.06,0.00,0.15,0.00,0.64,0.75,0.00,0.00,94.90,Bivalvia,116.44,2543.23,0.81,0.00,10.41,0.00,10.50,53.70,0.00,0.03,2735.11,Bivalvia,1468,2565,418,3,28,0,10,38,0,5,4533,Bivalvia
2280,SWL2018,141,UTN3,3,67.331,-168.905,20180719,2018,141,8.03,68.64,0.14,0.00,0.00,0.00,1.37,0.00,0.00,0.00,78.17,Bivalvia,116.25,2009.50,1.79,0.00,0.01,0.00,22.39,0.00,0.00,0.19,2150.12,Bivalvia,1075,1103,1040,0,3,0,43,0,0,0,3263,Bivalvia
2281,SWL2018,148,UTN4,3,67.500,-168.909,20180720,2018,148,7.18,125.34,0.24,0.00,0.00,0.00,0.96,0.00,0.25,0.00,133.98,Bivalvia,107.11,3716.07,3.28,0.03,0.05,0.00,15.82,0.00,2.69,0.14,3845.18,Bivalvia,1525,2423,1078,5,20,0,53,0,3,0,5105,Bivalvia
2282,SWL2018,155,SEC8,3,68.299,-166.940,20180720,2018,155,3.32,2.24,0.12,0.12,0.00,0.00,0.00,0.00,0.01,0.00,5.82,Polychaeta,46.07,61.09,1.80,2.65,0.26,0.00,0.00,0.00,0.08,0.18,112.11,Bivalvia,6000,30,750,20,160,0,0,0,50,10,7020,Polychaeta
2283,SWL2018,161,SEC7,3,68.244,-167.122,20180720,2018,161,4.03,0.35,0.26,0.57,0.05,0.00,0.00,1.06,0.15,6.11,12.58,Others,61.39,18.21,3.51,12.66,3.35,0.28,0.00,37.75,1.59,548.22,686.95,Others,2260,260,790,160,680,20,0,50,10,70,4300,Polychaeta
2284,SWL2018,167,SEC6,3,68.186,-167.309,20180720,2018,167,2.90,0.21,0.48,2.17,0.06,0.00,0.00,0.00,0.00,5.78,11.59,Others,45.11,5.14,6.49,48.24,3.95,0.00,0.00,0.00,0.00,238.04,346.97,Others,1060,160,680,170,250,0,0,0,0,170,2490,Polychaeta
2285,SWL2018,173,SEC5,3,68.128,-167.493,20180720,2018,173,13.15,3.24,1.36,4.31,0.02,0.00,0.03,0.00,0.01,0.93,23.05,Polychaeta,192.16,118.11,19.14,95.86,1.70,0.00,0.46,0.00,0.11,45.24,472.77,Polychaeta,1550,250,1740,20,320,0,20,0,10,50,3960,Crustacea
2286,SWL2018,179,SEC4,3,68.013,-167.866,20180720,2018,179,2.31,2.05,0.13,0.00,0.00,0.32,0.00,0.00,0.00,0.01,4.83,Polychaeta,35.07,56.40,1.90,0.00,0.20,39.40,0.00,0.00,0.00,0.41,133.38,Bivalvia,6280,1980,1370,0,240,1830,0,0,0,150,11850,Polychaeta
2287,SWL2018,186,SEC3,3,67.899,-168.236,20180721,2018,186,7.51,21.40,3.54,0.00,0.15,0.00,3.54,0.00,0.00,0.00,36.15,Bivalvia,154.85,637.40,38.89,0.00,10.83,0.07,57.96,0.00,0.02,0.09,900.10,Bivalvia,2293,1370,5345,0,30,13,60,0,3,35,9148,Crustacea
2288,SWL2018,193,UTN6,3,67.740,-168.441,20180721,2018,193,14.39,31.01,2.06,0.00,0.00,0.00,2.26,0.00,0.00,0.12,49.84,Bivalvia,217.12,864.32,23.76,0.00,0.06,0.00,37.09,0.00,0.00,2.30,1144.64,Bivalvia,2878,655,3678,0,53,0,128,0,3,168,7560,Crustacea
2289,SWL2018,200,SEC2,3,67.784,-168.602,20180721,2018,200,6.99,43.38,2.13,0.00,0.00,0.00,2.51,0.00,0.00,0.00,55.01,Bivalvia,101.62,1292.49,23.70,0.00,0.03,0.00,41.08,0.00,0.03,0.04,1458.99,Bivalvia,1810,718,3870,0,28,0,133,0,5,3,6565,Crustacea
2290,SWL2018,207,UTN5=SEC1,3,67.672,-168.930,20180721,2018,207,6.80,109.26,0.46,0.00,0.00,0.00,2.82,0.00,0.00,0.00,119.34,Bivalvia,100.11,3164.31,6.03,0.04,0.11,0.00,46.25,0.00,0.00,0.09,3316.93,Bivalvia,1845,908,1763,5,33,0,150,0,0,53,4755,Polychaeta
2291,SWL2018,214,UTN7,3,68.000,-168.929,20180721,2018,214,2.31,7.06,2.69,0.00,0.00,0.00,1.56,0.00,0.00,0.01,13.63,Bivalvia,35.54,196.49,29.34,0.00,0.01,0.00,25.59,0.00,0.00,0.78,287.74,Bivalvia,638,738,3413,0,43,0,85,0,0,120,5035,Crustacea
2292,SWL2018,223,DBO4.6n,4,71.852,-162.157,20180722,2018,223,2.58,14.64,0.18,0.94,0.35,0.00,0.00,0.00,0.10,0.45,19.24,Bivalvia,40.61,428.67,2.55,20.97,24.75,0.00,0.01,0.00,1.11,8.94,527.61,Bivalvia,1328,1030,225,23,8,0,5,0,8,38,2663,Polychaeta
2293,SWL2018,230,DBO4.5n,4,71.743,-161.850,20180722,2018,230,1.64,9.39,0.20,0.05,0.03,0.00,0.00,0.10,1.46,0.76,13.62,Bivalvia,24.86,272.48,2.91,1.19,1.82,0.00,0.00,7.24,15.66,17.89,344.03,Bivalvia,1285,715,125,23,3,0,0,3,23,55,2230,Polychaeta
2294,SWL2018,238,DBO4.4n,4,71.588,-161.401,20180722,2018,238,2.38,15.51,0.47,0.00,0.22,0.00,0.05,0.03,0.10,0.01,18.76,Bivalvia,45.75,425.79,6.23,0.00,15.52,0.00,0.82,1.87,1.05,0.48,497.49,Bivalvia,1138,1200,55,0,13,0,8,3,43,35,2493,Bivalvia
2295,SWL2018,246,DBO4.3n,4,71.454,-161.036,20180722,2018,246,3.87,7.81,0.50,2.70,0.19,0.00,0.01,0.06,0.02,0.04,15.20,Bivalvia,57.60,219.80,7.33,59.98,13.87,0.00,0.09,4.06,0.24,0.75,363.72,Bivalvia,2275,1180,115,3,20,0,5,5,15,30,3648,Polychaeta
2296,SWL2016,41,SLIP1,1,62.010,-175.063,20160712 20:52   ,2016,41,10.56,7.81,0.34,0.01,0.08,0.00,0.00,0.13,0.02,0.37,19.32,Polychaeta,155.82,223.81,4.20,0.20,5.80,0.00,0.00,9.20,0.21,6.25,405.48,Bivalvia,2353,653,265,25,35,0,0,15,18,298,3660,Polychaeta
2297,SWL2016,46,SLIP2,1,62.052,-175.213,20160713 00:36   ,2016,46,5.79,4.44,0.23,0.01,0.15,0.00,0.00,0.00,1.29,0.15,12.06,Polychaeta,85.98,129.45,2.89,0.14,10.74,0.00,0.00,0.00,13.86,2.73,245.80,Bivalvia,2358,738,238,8,5,0,0,0,23,283,3650,Polychaeta
2298,SWL2016,52,SLIP3,1,62.388,-174.573,20160713 05:23   ,2016,52,7.82,1.78,1.89,0.00,0.36,0.00,0.20,0.77,1.15,0.25,14.22,Polychaeta,114.41,50.57,24.02,0.02,25.42,0.00,4.95,55.15,12.35,5.05,291.94,Polychaeta,3818,645,903,5,15,0,3,8,53,243,5690,Polychaeta
2299,SWL2016,58,SLIP5,1,62.560,-173.549,20160713 10:17   ,2016,58,2.84,15.53,0.99,0.00,0.56,0.00,0.00,0.00,1.15,0.03,21.11,Bivalvia,43.56,447.66,12.56,0.01,40.19,0.00,0.00,0.00,12.38,0.73,557.08,Bivalvia,1360,900,430,3,10,0,0,0,25,68,2795,Polychaeta
2300,SWL2016,64,SLIP4,1,63.030,-173.459,20160713 14:57   ,2016,64,1.69,7.11,0.68,0.00,0.29,0.00,0.00,0.00,4.24,0.34,14.35,Bivalvia,30.57,285.47,8.41,0.00,20.77,0.00,0.00,0.00,45.55,5.81,396.57,Bivalvia,1878,1425,755,0,13,0,0,0,33,90,4193,Polychaeta
2301,SWL2016,74,BCL6C,2,64.673,-170.642,20160714 04:51   ,2016,74,3.27,8.43,0.25,0.00,0.00,0.00,0.00,0.00,1.15,0.00,13.10,Bivalvia,46.90,267.47,3.64,0.00,0.00,0.03,0.00,0.00,12.41,0.00,330.44,Bivalvia,1755,4610,1580,0,0,80,0,0,15,0,8040,Bivalvia
2302,SWL2016,80,UTBS5,2,64.671,-169.918,20160714 08:19   ,2016,80,4.54,2.05,0.08,0.00,0.00,0.00,0.00,0.05,0.01,0.00,6.73,Polychaeta,64.71,66.42,1.06,0.05,0.00,0.00,0.00,3.45,0.09,0.39,136.18,Bivalvia,1113,1323,805,20,5,13,0,5,13,5,3300,Bivalvia
2303,SWL2016,86,UTBS2,2,64.680,-169.099,20160714 12:05   ,2016,86,2.33,0.65,6.63,0.00,0.00,0.00,0.00,0.02,0.01,4.23,13.87,Crustacea,33.20,27.85,97.20,0.00,0.00,0.00,0.00,1.35,0.10,201.50,361.21,Others,1360,793,5673,0,0,3,3,3,43,5,7880,Crustacea
2304,SWL2016,92,UTBS2A,2,64.669,-168.234,20160714,2016,92,0.69,0.05,2.25,0.00,0.00,0.00,0.00,0.00,0.04,0.00,3.03,Crustacea,10.49,1.91,33.03,0.00,0.00,0.00,0.00,0.00,0.42,0.01,45.85,Crustacea,1128,1048,1633,0,0,0,0,0,45,5,3858,Crustacea
2305,SWL2016,97,DBO2.7,2,65.000,-168.220,20160714 19:05   ,2016,97,2.16,0.79,6.58,0.00,0.00,0.00,0.66,0.02,0.06,2.57,12.84,Crustacea,32.22,20.39,96.42,0.00,0.00,0.00,10.79,1.40,0.65,122.69,284.56,Others,843,1420,3835,0,0,0,35,3,88,13,6235,Crustacea
2306,SWL2016,104,UTBS1,2,64.991,-169.138,20160714 23:08   ,2016,104,0.83,5.01,9.47,0.00,0.00,0.00,0.00,0.00,0.25,0.04,15.60,Crustacea,11.23,328.25,138.52,0.00,0.00,0.00,0.00,0.00,2.65,1.05,481.68,Bivalvia,778,790,15953,0,0,0,0,0,85,63,17668,Crustacea
2307,SWL2016,110,UTBS4,2,64.962,-169.886,20160715 02:41   ,2016,110,1.00,0.71,0.50,0.00,0.00,0.00,0.01,0.00,0.00,0.00,2.21,Polychaeta,13.90,18.51,7.30,0.00,0.00,0.01,0.10,0.00,0.00,0.00,39.81,Bivalvia,860,503,383,3,0,40,3,0,10,3,1803,Polychaeta
2308,SWL2016,121,UTN1,3,66.710,-168.399,20160715 16:42   ,2016,121,3.74,0.55,0.02,0.00,9.02,12.75,0.09,0.00,0.00,0.00,26.18,Echinoidea,65.43,15.19,0.27,0.00,644.20,1594.07,1.53,0.00,0.00,0.08,2320.76,Echinoidea,1590,403,288,0,288,243,3,0,0,23,2835,Polychaeta
2309,SWL2016,126,UTN2,3,67.050,-168.728,20160715 20:32   ,2016,126,6.48,81.75,0.02,0.00,0.36,0.00,0.02,0.67,0.00,0.00,89.29,Bivalvia,115.98,3358.11,0.23,0.00,25.93,0.00,0.28,47.77,0.00,0.00,3548.29,Bivalvia,1660,2593,158,5,20,0,13,35,0,0,4483,Bivalvia
